"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Unknown Metabolite","X-10445",0.143942850482646,0,0.375395011289225,0,0.605667076540562,0,"Interaction"
"Unknown Metabolite","X-10457",0.0108528234451026,0,0.1060426205306,0,0.597563516679997,0,"Interaction"
"Unknown Metabolite","X-11381",0.0852012980665786,0,0.690529480085502,0,0.0281428156937362,0,"Interaction"
"Unknown Metabolite","X-11478",0.0846427144322696,0,0.674865891092372,0,0.110988162110924,0,"Interaction"
"Unknown Metabolite","X-11787",0.393032975173267,0,0.0342487801205787,0,0.525226315668068,0,"Interaction"
"Unknown Metabolite","X-11795",0.132560480279408,0,0.305908219455119,0,0.522550661836446,0,"Interaction"
"Unknown Metabolite","X-11843",0.204998418512528,0,0.0833838431891912,0,0.640723529610084,0,"Interaction"
"Unknown Metabolite","X-11852",0.0408858491805177,0,0.188012806829566,0,0.563658556150262,0,"Interaction"
"Unknown Metabolite","X-11861",0.0757459293367184,0,0.242300254562475,0,0.0838494483670707,0,"Interaction"
"Unknown Metabolite","X-11979",0.130179145681793,0,0.00743513403944541,0,0.28173561214827,0,"Interaction"
"Unknown Metabolite","X-12027",0.142143170638015,0,0.334929966524016,0,0.631764216274634,0,"Interaction"
"Unknown Metabolite","X-12100",0.459783784503388,0,0.0642039712905565,0,0.0236686510455359,0,"Interaction"
"Unknown Metabolite","X-12101",0.0108910898386546,0,0.0734682684705205,0,0.973345242764728,0,"Interaction"
"Unknown Metabolite","X-12104",0.0061699591208833,0,0.167669929414787,0,0.66782005586579,0,"Interaction"
"Unknown Metabolite","X-12117",0.0700250520296136,0,0.107851856198101,0,0.518118883387642,0,"Interaction"
"Unknown Metabolite","X-12124",0.0204552058092004,0,0.406190933827397,0,0.611891805229466,0,"Interaction"
"Unknown Metabolite","X-12127",0.00164789269929392,0,0.0431908212180963,0,0.331562440399431,0,"Interaction"
"Unknown Metabolite","X-12193",0.192371565413977,0,0.0800984827418184,0,0.802949366513031,0,"Interaction"
"Unknown Metabolite","X-12199",0.0598331003520272,0,0.00941473656150173,0,0.309105145577766,0,"Interaction"
"Unknown Metabolite","X-12214",0.0272477298315445,0,0.997801481318469,0,0.610401564140324,0,"Interaction"
"Unknown Metabolite","X-12216",0.139794525727391,0,0.0995105780475754,0,0.587433509953872,0,"Interaction"
"Unknown Metabolite","X-12221",0.0932468137525061,0,0.0725997605148744,0,0.318202135572593,0,"Interaction"
"Unknown Metabolite","X-12306",0.388360233645071,0,0.0035096588307385,0,0.528676196353508,0,"Interaction"
"Unknown Metabolite","X-12411",0.546239394480839,0,0.000244192780263941,0,0.613962078158805,0,"Interaction"
"Unknown Metabolite","X-12462",0.0179889335511332,0,0.815590392692044,0,0.0649170039799104,0,"Interaction"
"Unknown Metabolite","X-12544",0.134649559503272,0,0.281243548812891,0,0.115651790230201,0,"Interaction"
"Unknown Metabolite","X-12680",0.113496758763519,0,0.0985371280796767,0,0.480010435633504,0,"Interaction"
"Unknown Metabolite","X-12704",0.0552197524976695,0,0.149242395108613,0,0.755437763811661,0,"Interaction"
"Unknown Metabolite","X-12707",0.44868194581514,0,0.60410631804063,0,0.427096514804745,0,"Interaction"
"Unknown Metabolite","X-12726",0.445118687527487,0,0.318884315816108,0,0.669525220815347,0,"Interaction"
"Unknown Metabolite","X-12730",0.00622509443875002,0,0.00689682967434864,0,0.391192651007239,0,"Interaction"
"Unknown Metabolite","X-12798",0.115917457528329,0,0.490054059110854,0,0.0358173286082146,0,"Interaction"
"Unknown Metabolite","X-13553",0.440664912179379,0,0.404789262479485,0,0.77081835615926,0,"Interaction"
"Unknown Metabolite","X-13684",0.631356180615718,0,0.238263690510792,0,0.627528440335313,0,"Interaction"
"Unknown Metabolite","X-13846",0.225288449383565,0,0.00498775961948277,0,0.346391963940216,0,"Interaction"
"Unknown Metabolite","X-13866",0.0154528570894891,0,0.17419433577092,0,0.265684843644731,0,"Interaction"
"Unknown Metabolite","X-14056",0.0720574295140639,0,0.00696677379693824,0,0.974323380042257,0,"Interaction"
"Unknown Metabolite","X-15461",0.0892351969796286,0,0.161023620147111,0,0.312221129022115,0,"Interaction"
"Unknown Metabolite","X-15503",0.420646877537736,0,0.026336969378221,0,0.686789276678821,0,"Interaction"
"Unknown Metabolite","X-15728",0.220794696167578,0,0.0118274091755496,0,0.668580006093876,0,"Interaction"
"Unknown Metabolite","X-16087",0.0698317100486958,0,0.0833785915627713,0,0.283909955009886,0,"Interaction"
"Unknown Metabolite","X-16397",0.151463732200563,0,0.0927260880171329,0,0.828483340420897,0,"Interaction"
"Unknown Metabolite","X-16576",0.44504445663728,0,0.48860982369169,0,0.239377875449509,0,"Interaction"
"Unknown Metabolite","X-16580",0.00987173370420218,0,0.17190932735001,0,0.750220390101089,0,"Interaction"
"Unknown Metabolite","X-16649",0.0328272650102987,0,0.292179912325514,0,0.585518041718154,0,"Interaction"
"Unknown Metabolite","X-17010",0.255489710926421,0,0.253494827050651,0,0.154008196543987,0,"Interaction"
"Unknown Metabolite","X-17146",0.10337478580249,0,6.69135012837882e-05,0,0.0373873585801667,0,"Interaction"
"Unknown Metabolite","X-17304",0.546575472051957,0,0.170187385586813,0,0.408706660343915,0,"Interaction"
"Unknown Metabolite","X-17325",0.238014330607541,0,0.0374913994862276,0,0.896345144410612,0,"Interaction"
"Unknown Metabolite","X-17335",0.00263581456082183,0,0.362759289547176,0,0.675530875788805,0,"Interaction"
"Unknown Metabolite","X-17367",0.156047751599703,0,0.042733387828557,0,0.98676619168892,0,"Interaction"
"Unknown Metabolite","X-17654",0.293776448826304,0,0.744978156480815,0,0.930744464483631,0,"Interaction"
"Unknown Metabolite","X-18059",0.0502924871269951,0,0.00211479136906495,0,0.356603471046088,0,"Interaction"
"Unknown Metabolite","X-18750",0.773391461388462,0,0.00304248924097772,0,0.829734166040058,0,"Interaction"
"Unknown Metabolite","X-18913",0.1951592125546,0,0.168393179994818,0,0.159802323646149,0,"Interaction"
"Unknown Metabolite","X-18921",0.0217871135938642,0,0.763373422250824,0,0.363639654315984,0,"Interaction"
"Unknown Metabolite","X-19141",0.607750963133477,0,0.572555195018059,0,0.300381245648141,0,"Interaction"
"Unknown Metabolite","X-19438",0.00181138129988517,0,0.0667554374981919,0,0.383298003414286,0,"Interaction"
"Unknown Metabolite","X-20512",0.347111433772303,0,0.304414125601361,0,0.93356186958948,0,"Interaction"
"Unknown Metabolite","X-21258",0.239120416257432,0,0.0287357103936061,0,0.198099039982062,0,"Interaction"
"Unknown Metabolite","X-21286",0.626638461734453,0,0.308494879156202,0,0.870027749581435,0,"Interaction"
"Unknown Metabolite","X-21310",0.928220491897992,0,0.936869783678512,0,0.943858421050008,0,"Interaction"
"Unknown Metabolite","X-21319",0.0239004395433752,0,0.624685061204335,0,0.560506106158962,0,"Interaction"
"Unknown Metabolite","X-21351",0.0435341805359448,0,0.661931933913081,0,0.138031680187448,0,"Interaction"
"Unknown Metabolite","X-21353",0.00544195881687697,0,0.483775529651683,0,0.111619758365602,0,"Interaction"
"Unknown Metabolite","X-21796",0.475135219247724,0,0.00119451437084069,0,0.0152949949757998,0,"Interaction"
"Unknown Metabolite","X-21821",0.311825454645154,0,0.498271922929072,0,0.213769600767291,0,"Interaction"
"Unknown Metabolite","X-22162",0.0121827290965304,0,0.143254508761266,0,0.457242846380123,0,"Interaction"
"Unknown Metabolite","X-22776",0.204204454786275,0,0.0784361232021064,0,0.0355539946781848,0,"Interaction"
"Unknown Metabolite","X-22835",0.169849955058137,0,0.346043653766038,0,0.242905977201922,0,"Interaction"
"Unknown Metabolite","X-23201",0.050983015188138,0,0.0485110683152423,0,0.45039031445287,0,"Interaction"
"Unknown Metabolite","X-23587",0.31926042897387,0,0.332838272078597,0,0.954791933676062,0,"Interaction"
"Unknown Metabolite","X-23593",0.0791948947728857,0,0.0963484933575408,0,0.101623372411192,0,"Interaction"
"Unknown Metabolite","X-23636",0.586970128441126,0,0.826562261566847,0,0.0709567998350902,0,"Interaction"
"Unknown Metabolite","X-23639",0.0493312292419478,0,0.262892942310243,0,0.407784572151746,0,"Interaction"
"Unknown Metabolite","X-23665",0.0803413984719643,0,0.313175269543459,0,0.0226299056030293,0,"Interaction"
"Unknown Metabolite","X-23678",0.00239095273170959,0,0.319178551912753,0,0.684591462327861,0,"Interaction"
"Unknown Metabolite","X-23680",0.000937994598193561,0,0.955333178462727,0,0.190536299777412,0,"Interaction"
"Unknown Metabolite","X-23739",0.0768563890658584,0,0.0208513793284408,0,0.611732705348526,0,"Interaction"
"Unknown Metabolite","X-23782",0.156857709544459,0,0.890504365117281,0,0.00588517590548015,0,"Interaction"
"Unknown Metabolite","X-24243",0.574299711562768,0,0.195413635616022,0,0.933308556259972,0,"Interaction"
"Unknown Metabolite","X-24253",0.00576273243394763,0,0.3892272650633,0,0.0422187191151338,0,"Interaction"
"Unknown Metabolite","X-24295",0.850681501139104,0,0.102460232814222,0,0.113930412923693,0,"Interaction"
"Unknown Metabolite","X-24306",0.207414700415468,0,0.248207005804208,0,0.0347229053142721,0,"Interaction"
"Unknown Metabolite","X-24307",0.0201304007844441,0,0.678386035012532,0,0.00236631941717827,0,"Interaction"
"Unknown Metabolite","X-24328",0.797972268157634,0,0.366758578680445,0,0.67793971574145,0,"Interaction"
"Unknown Metabolite","X-24337",0.0195097651455714,0,0.0930446635102462,0,0.375274548515721,0,"Interaction"
"Unknown Metabolite","X-24425",0.33267465422862,0,0.0872658662752972,0,0.521525560690235,0,"Interaction"
"Unknown Metabolite","X-24432",0.0243665703963178,0,0.0176932600707666,0,0.941255775909537,0,"Interaction"
"Unknown Metabolite","X-24456",0.0742977871165014,0,0.117653062097679,0,0.0483205056038031,0,"Interaction"
"Unknown Metabolite","X-24518",0.0583378621177115,0,0.048779965467374,0,0.5190883870083,0,"Interaction"
"Unknown Metabolite","X-24549",0.00424336345630596,0,0.576616781526426,0,0.77875345581995,0,"Interaction"
"Unknown Metabolite","X-24608",0.249141773609556,0,0.00895726654866748,0,0.0294822010369724,0,"Interaction"
"Unknown Metabolite","X-24623",0.359302647511798,0,0.00243069045139213,0,0.362517326688129,0,"Interaction"
"Unknown Metabolite","X-24642",0.410594503022723,0,0.264089167300203,0,0.504060889075485,0,"Interaction"
"Unknown Metabolite","X-24665",0.465569146998372,0,0.964298080933849,0,0.00276526369679846,0,"Interaction"
"Unknown Metabolite","X-24675",0.60230078959405,0,0.536823898245778,0,0.121701981688735,0,"Interaction"
"Unknown Metabolite","X-24952",0.384807452291396,0,0.0472297356982648,0,0.138271774711225,0,"Interaction"
"Unknown Metabolite","X-24978",0.0142854777061165,0,0.056251117380976,0,0.915792526618036,0,"Interaction"
"Unknown Metabolite","X-25172",0.887908735217626,0,0.437413695786856,0,0.0839209305490818,0,"Interaction"
"Unknown Metabolite","X-25247",0.431009881057037,0,0.00109167085393556,0,0.979089236274298,0,"Interaction"
"Unknown Metabolite","X-25265",0.350741891684297,0,0.615458405147212,0,0.251425475637839,0,"Interaction"
"Unknown Metabolite","X-25267",0.0264571022446164,0,0.871041046092939,0,0.00376112702543213,0,"Interaction"
"Unknown Metabolite","X-25343",0.261144483922789,0,0.0241237340053563,0,0.664331580705406,0,"Interaction"
"Unknown Metabolite","X-25387",0.239535175134944,0,0.597067707095924,0,0.0644233976828662,0,"Interaction"
"Unknown Metabolite","X-25422",0.785231457748083,0,0.923175592009552,0,0.00885765343478947,0,"Interaction"
"Unknown Metabolite","X-25454",0.0698791562454819,0,0.0402176197860551,0,0.99460777402076,0,"Interaction"
"Unknown Metabolite","X-25514",0.165146296794855,0,0.0653456793893043,0,0.560638072930363,0,"Interaction"
"Unknown Metabolite","X-25516",0.467825379811537,0,0.000540263785013923,0,0.225146008837913,0,"Interaction"
"Unknown Metabolite","X-25519",0.0348118049833294,0,0.00141597705677222,0,0.437600417034712,0,"Interaction"
"Unknown Metabolite","X-25520",0.532411322427029,0,0.00440274931025272,0,0.314886537791493,0,"Interaction"
"Unknown Metabolite","X-25877",0.0033877380556416,0,0.0636713257016711,0,0.25971839451794,0,"Interaction"
"Unknown Metabolite","X-25948",0.0414726446355996,0,0.139516650489986,0,0.651159795016933,0,"Interaction"
"Unknown Metabolite","X-25957",0.088902371329046,0,0.304664048084475,0,0.0286244555395855,0,"Interaction"
"Unknown Metabolite","X-26035",0.00914752697092553,0,0.124949247887582,0,0.963372716830059,0,"Interaction"
"Unknown Metabolite","X-26107",0.0142969720226263,0,0.187526447533651,0,0.186908409650733,0,"Interaction"
"Unknown Metabolite","X-26108",0.00563802446524239,0,0.650344318525099,0,0.111567677402024,0,"Interaction"
