"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Unknown Metabolite","X-12117",0.821091415436943,0.68,0.456298588561185,0,0.624238816205302,0,"Parallel"
"Unknown Metabolite","X-12124",0.614743422985684,0.68,0.111152624942823,0,0.196235448096928,0,"Parallel"
"Unknown Metabolite","X-12127",0.727381383032159,0.68,0.466804688804173,0,0.724236568971978,0,"Parallel"
"Unknown Metabolite","X-12193",0.734891804903631,0.68,0.706691286788973,0,0.141127023265922,0,"Parallel"
"Unknown Metabolite","X-12199",0.0598150329141201,0.68,0.27017927775799,0,0.092190860820274,0,"Parallel"
"Unknown Metabolite","X-12214",0.331902355801832,0.68,0.315163646749093,0,0.0408226772163912,0,"Parallel"
"Unknown Metabolite","X-12216",0.479769630418845,0.68,0.292075461544819,0,0.672572288510628,0,"Parallel"
"Unknown Metabolite","X-12221",0.182864850990775,0.68,0.0605087954242041,0,0.00194429177492873,0,"Parallel"
"Unknown Metabolite","X-12306",0.330787379912299,0.68,0.359391463282302,0,0.000935609022904091,0,"Parallel"
"Unknown Metabolite","X-12411",0.0110630894158431,0.68,0.172093775917453,0,0.0278633867473457,0,"Parallel"
"Unknown Metabolite","X-12462",0.512042251803962,0.68,0.189393272654038,0,0.295471924734294,0,"Parallel"
"Unknown Metabolite","X-12544",0.516431268180628,0.68,0.772448457454127,0,0.0406911346099137,0,"Parallel"
"Unknown Metabolite","X-12680",0.105600207563693,0.68,0.457685248137191,0,0.0877836317558633,0,"Parallel"
"Unknown Metabolite","X-12704",0.631232688860215,0.68,0.958907542092645,0,0.0366792657195432,0,"Parallel"
"Unknown Metabolite","X-12707",0.494429536592545,0.68,0.333053267623702,0,0.347669343057754,0,"Parallel"
"Unknown Metabolite","X-12726",0.145208867792898,0.68,0.331952308608218,0,0.000177202904237667,0,"Parallel"
"Unknown Metabolite","X-12730",0.937376134311454,0.68,0.430378660883776,0,0.0971629794029458,0,"Parallel"
"Unknown Metabolite","X-12798",0.859713774335434,0.68,0.0698794259169445,0,0.639028057034529,0,"Parallel"
"Unknown Metabolite","X-13553",0.47099397069591,0.68,0.843959024547526,0,0.420107207695534,0,"Parallel"
"Unknown Metabolite","X-13684",0.732929255517238,0.68,0.301546050370333,0,0.0613870833358821,0,"Parallel"
"Unknown Metabolite","X-13846",0.162759115052665,0.68,0.334995314808523,0,0.0641385565182541,0,"Parallel"
"Unknown Metabolite","X-13866",0.842497842295313,0.68,0.505195307075598,0,0.826694707382706,0,"Parallel"
"Unknown Metabolite","X-14056",0.263822180112199,0.68,0.346745635425932,0,0.22890962039282,0,"Parallel"
"Unknown Metabolite","X-15461",0.838757214341178,0.68,0.488956183578349,0,0.232159835680093,0,"Parallel"
"Unknown Metabolite","X-15503",0.790176591417589,0.68,0.213336106035293,0,0.512614685939842,0,"Parallel"
"Unknown Metabolite","X-15728",0.611265303502577,0.68,4.77807108969089e-05,0,0.809191765510062,0,"Parallel"
"Unknown Metabolite","X-16087",0.849275559836851,0.68,0.0046595996668684,0,0.140484023742382,0,"Parallel"
"Unknown Metabolite","X-16397",0.0774512278712083,0.68,0.339257674677816,0,0.155223976550962,0,"Parallel"
"Unknown Metabolite","X-16576",0.52795227511293,0.68,0.761584046842994,0,0.0937186391212881,0,"Parallel"
"Unknown Metabolite","X-16580",0.609424222741169,0.68,0.0966659575083824,0,0.0645945790622093,0,"Parallel"
"Unknown Metabolite","X-16649",0.10015058066827,0.68,0.576290251608663,0,0.66226068699015,0,"Parallel"
"Unknown Metabolite","X-17010",0.276314107788911,0.68,0.282421552917077,0,0.334967077471985,0,"Parallel"
"Unknown Metabolite","X-17146",0.593370878427539,0.68,5.36950561409476e-05,0,0.746662678490866,0,"Parallel"
"Unknown Metabolite","X-17304",0.28806302130905,0.68,0.2896140079886,0,0.0651644936074894,0,"Parallel"
"Unknown Metabolite","X-17325",0.151633841870991,0.68,0.280261628359032,0,0.0122551857678041,0,"Parallel"
"Unknown Metabolite","X-17335",0.736229125836828,0.68,0.617302318536865,0,0.267348347594587,0,"Parallel"
"Unknown Metabolite","X-17367",0.172510499445684,0.68,0.43036616328444,0,0.0199730102438459,0,"Parallel"
"Unknown Metabolite","X-17654",0.116803354122357,0.68,0.141423451661676,0,0.152140264378149,0,"Parallel"
"Unknown Metabolite","X-18059",0.152798734389589,0.68,0.17473059648748,0,0.522675824958826,0,"Parallel"
"Unknown Metabolite","X-18750",0.031285466775819,0.68,0.266954778635746,0,0.412144616132391,0,"Parallel"
"Unknown Metabolite","X-18913",0.63892339177577,0.68,0.605155178678377,0,0.0717554215876943,0,"Parallel"
"Unknown Metabolite","X-18921",0.896687808130471,0.68,0.398027555546564,0,0.715964003386237,0,"Parallel"
"Unknown Metabolite","X-19141",0.350834511762576,0.68,0.0188502217155599,0,0.764396189000216,0,"Parallel"
"Unknown Metabolite","X-19438",0.142449693421893,0.68,0.27089107118488,0,0.393860752073679,0,"Parallel"
"Unknown Metabolite","X-20512",0.159374055517533,0.68,0.325106175746035,0,0.385194846092028,0,"Parallel"
"Unknown Metabolite","X-21258",0.420046068812659,0.68,0.0053295472256137,0,0.706118734128477,0,"Parallel"
"Unknown Metabolite","X-21286",0.714995586990895,0.68,0.4307436267442,0,0.571399769107423,0,"Parallel"
"Unknown Metabolite","X-21310",0.945497657249612,0.68,0.509672015751174,0,0.49091996449008,0,"Parallel"
"Unknown Metabolite","X-21319",0.903641340433251,0.68,0.0510415861078793,0,0.297177675104769,0,"Parallel"
"Unknown Metabolite","X-21351",0.579609215031367,0.68,0.424349450720837,0,0.69805198416311,0,"Parallel"
"Unknown Metabolite","X-21353",0.699757021049049,0.68,0.35038844781855,0,0.748173484451724,0,"Parallel"
"Unknown Metabolite","X-21796",0.632530333473244,0.68,0.0930236348651086,0,0.238943739069267,0,"Parallel"
"Unknown Metabolite","X-21821",0.510383887254836,0.68,0.676006762229943,0,0.017100096123401,0,"Parallel"
"Unknown Metabolite","X-22162",0.738893636275014,0.68,0.360621994207083,0,0.259527664137902,0,"Parallel"
"Unknown Metabolite","X-22776",0.887379121166328,0.68,0.0179166073020274,0,0.342938906161185,0,"Parallel"
"Unknown Metabolite","X-22835",0.00709274970418924,0.68,0.0406728398295874,0,0.37454628252082,0,"Parallel"
"Unknown Metabolite","X-23201",0.196604412536194,0.68,0.158016613198739,0,0.0560806870293732,0,"Parallel"
"Unknown Metabolite","X-23587",0.603644257171851,0.68,0.052282932162172,0,0.297532496929522,0,"Parallel"
"Unknown Metabolite","X-23593",0.647836736420327,0.68,0.409261864138447,0,0.485809706748877,0,"Parallel"
"Unknown Metabolite","X-23636",0.21414977901446,0.68,0.457952515804232,0,0.355186548375926,0,"Parallel"
"Unknown Metabolite","X-23639",0.8876536481497,0.68,0.197912903518265,0,0.0788844267884026,0,"Parallel"
"Unknown Metabolite","X-23665",0.66194100909171,0.68,0.576832450897521,0,0.157502320726936,0,"Parallel"
"Unknown Metabolite","X-23678",0.549499469707281,0.68,0.645086324103662,0,0.370587022782013,0,"Parallel"
"Unknown Metabolite","X-23680",0.989524197065091,0.68,0.14801120496757,0,0.943268701663869,0,"Parallel"
"Unknown Metabolite","X-23739",0.54294074022642,0.68,0.460341536426629,0,0.431672643433356,0,"Parallel"
"Unknown Metabolite","X-23782",0.902642350938376,0.68,0.806803170526124,0,0.261347773356207,0,"Parallel"
"Unknown Metabolite","X-24243",0.985081724017422,0.68,0.0118625446165053,0,0.982091295917591,0,"Parallel"
"Unknown Metabolite","X-24253",0.657366128778929,0.68,0.647114471188754,0,0.338357748244368,0,"Parallel"
"Unknown Metabolite","X-24295",0.528451999291599,0.68,0.235190509749568,0,0.846331936237581,0,"Parallel"
"Unknown Metabolite","X-24306",0.450918757490188,0.68,0.0950095317325486,0,0.163221786484808,0,"Parallel"
"Unknown Metabolite","X-24307",0.464178425785185,0.68,0.118748730718147,0,0.280976144331282,0,"Parallel"
"Unknown Metabolite","X-24328",0.652073463906474,0.68,0.255462366737086,0,0.0896937275429829,0,"Parallel"
"Unknown Metabolite","X-24337",0.565474074527285,0.68,0.060000901043611,0,0.537716482493284,0,"Parallel"
"Unknown Metabolite","X-24425",0.589433438649264,0.68,0.669016682083859,0,0.373554257397688,0,"Parallel"
"Unknown Metabolite","X-24432",0.0348393587626561,0.68,0.790844153367354,0,0.0845388819759139,0,"Parallel"
"Unknown Metabolite","X-24456",0.169833443621313,0.68,0.589702396370264,0,0.195857582533283,0,"Parallel"
"Unknown Metabolite","X-24518",0.934162217252007,0.68,0.474780348788512,0,0.268283727701185,0,"Parallel"
"Unknown Metabolite","X-24549",0.0478887671900593,0.68,0.237807425764537,0,0.000903507827422795,0,"Parallel"
"Unknown Metabolite","X-24608",0.553428410590801,0.68,0.996592168884733,0,0.0156095900207541,0,"Parallel"
"Unknown Metabolite","X-24623",0.429733692378684,0.68,0.00144422103494048,0,0.567508320105912,0,"Parallel"
"Unknown Metabolite","X-24642",0.957921064960134,0.68,0.676375976466468,0,0.445267111646401,0,"Parallel"
"Unknown Metabolite","X-24665",0.49095203439262,0.68,0.771401526220743,0,0.686849578040522,0,"Parallel"
"Unknown Metabolite","X-24675",0.452971490621058,0.68,0.179598279127034,0,0.541547033705347,0,"Parallel"
"Unknown Metabolite","X-24952",0.390916093108775,0.68,0.174546618080622,0,0.465934385847274,0,"Parallel"
"Unknown Metabolite","X-24978",0.146403874610624,0.68,0.188384160456299,0,0.507591604133706,0,"Parallel"
"Unknown Metabolite","X-25172",0.704939102530299,0.68,0.158515080623951,0,0.230119949576313,0,"Parallel"
"Unknown Metabolite","X-25247",0.490506560747121,0.68,0.405324926352427,0,0.0323992024231912,0,"Parallel"
"Unknown Metabolite","X-25265",0.0420451258499921,0.68,0.190509646846618,0,0.330119845375315,0,"Parallel"
"Unknown Metabolite","X-25267",0.83367947372591,0.68,0.144194093712644,0,0.157537920091579,0,"Parallel"
"Unknown Metabolite","X-25343",0.0756473785280897,0.68,0.4620244307074,0,0.0308099540342599,0,"Parallel"
"Unknown Metabolite","X-25387",0.949832294997172,0.68,0.250261506419351,0,0.143810437906684,0,"Parallel"
"Unknown Metabolite","X-25422",0.00269828421470012,0.68,0.00763684923036283,0,0.0107147082556476,0,"Parallel"
"Unknown Metabolite","X-25454",0.496904152485043,0.68,0.328251717500901,0,0.214487423268946,0,"Parallel"
"Unknown Metabolite","X-25514",0.93499181457643,0.68,0.635118594888443,0,0.0590617055627489,0,"Parallel"
"Unknown Metabolite","X-25516",0.410981924704003,0.68,0.010182064411997,0,0.21491170438601,0,"Parallel"
"Unknown Metabolite","X-25519",0.205601333436898,0.68,0.6514292423607,0,0.241900491810401,0,"Parallel"
"Unknown Metabolite","X-25520",0.250970633844184,0.68,0.325763263501214,0,0.0133845830272079,0,"Parallel"
"Unknown Metabolite","X-25877",0.217672509740713,0.68,0.276600731926626,0,0.388161652362107,0,"Parallel"
"Unknown Metabolite","X-25948",0.474281604865398,0.68,0.211817322280944,0,0.391626051685514,0,"Parallel"
"Unknown Metabolite","X-25957",0.734558141382948,0.68,0.0424540972486009,0,0.106492803232817,0,"Parallel"
"Unknown Metabolite","X-26035",0.816243750060086,0.68,0.258137865269552,0,0.372990883000644,0,"Parallel"
"Unknown Metabolite","X-26107",0.819871761531035,0.68,0.690533787838829,0,0.561931040535248,0,"Parallel"
"Unknown Metabolite","X-26108",0.882413660039451,0.68,0.296525775550893,0,0.924057990808813,0,"Parallel"
